#Firmware: Speeduino 2023.06-dev
PriLevel,SecLevel,ThirdLevel,Trigger,Sync,Cycle,RefTime,ToothTime,Time
Flag,Flag,Flag,Flag,Flag,Flag,ms,ms,ms
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
MARK 002
